date,A2C,DDPG,PPO,TD3,SAC,Ensemble,VNINDEX
2021-02-05,13058339722.466967,13002549759.739267,10584652258.038038,13086716034.702974,12896059003.203594,10469570410.327547,12637061956.826466
2021-02-08,12578706586.364443,12514769032.655268,10522579935.273003,12654935951.327873,12407289878.024754,10468046658.614904,12146677880.57191
2021-02-09,13015124395.511963,13007047433.005669,10610131801.764114,13153018687.898676,12817881321.8436,10470490698.21581,12502719372.021307
2021-02-17,13443413108.562748,13412493259.856066,10698594912.288424,13649958664.632074,13157363319.047264,10475071316.39351,12960807401.17746
2021-02-18,13547881789.109877,13645888964.124067,10715196760.94927,13888497564.483675,13295479471.856379,10476492564.819338,13169386038.687973
2021-02-19,13410320683.15432,13552448988.564068,10690839250.888641,13760608249.839075,13178964363.04876,10475323901.23863,13159517802.074572
2021-02-22,13326067438.548952,13491109756.037666,10678383767.915129,13717846699.688875,13194935341.655317,10474620257.627035,13176787216.148022
2021-02-23,13282381059.262104,13421907380.706469,10683537257.41158,13678395481.357075,13235850667.211365,10474574843.28203,13205943369.778526
2021-02-24,13113407956.689508,13253598491.46967,10659334213.713324,13504014234.167675,13080569115.508804,10473044306.41914,13030670030.838238
2021-02-25,13076730304.20781,13201892740.951267,10643153195.014992,13495585415.641277,13082188595.2284,10473233190.694662,13069021586.767593
2021-02-26,13098937434.547094,13242528748.524868,10645353253.80077,13531690479.755276,13117318808.727154,10474586738.255072,13103111858.704794
2021-03-01,13411415080.76073,13394380216.822468,10700372841.456394,13743925526.483673,13302297480.921028,10479733443.44064,13301597981.497057
2021-03-02,13374559242.215742,13403626341.412867,10689084069.416065,13720328593.545673,13287992348.550234,10479463721.721155,13306532099.803757
2021-03-03,13317333483.931242,13355234056.484867,10685192454.836605,13653642481.347874,13249731170.567198,10479037033.864048,13310344827.586206
2021-03-04,13079527589.387968,13143608418.216066,10644774416.641958,13474838634.312572,13152837074.741253,10472282161.746967,13103672553.966919
2021-03-05,13060690584.11129,13122937869.660067,10649055559.19862,13484283205.625977,13153852460.310417,10473438293.545193,13105578917.858145
2021-03-08,13131216339.925083,13073948934.191267,10651230592.076527,13444806433.525875,13156762568.016157,10478243319.661762,13100869077.656294
2021-03-09,13011375074.984318,12993093089.848867,10631580587.330145,13325363632.609276,13017324152.376623,10476919927.3937,13030221474.62854
2021-03-10,13065898556.993027,13092874439.166468,10640095960.84143,13417028236.726673,13146802358.110022,10476490271.013151,13121166246.14522
2021-03-11,13269085136.728617,13211912276.184069,10669798208.060196,13540382731.016973,13323022377.840319,10484137395.51772,13251808242.220354
2021-03-12,13327983584.05434,13205495438.984068,10671550547.362597,13551787213.041374,13278120903.60718,10486356429.784178,13249901878.329126
2021-03-15,13326668607.014456,13246094014.206469,10669186023.609774,13569358803.253574,13250808533.577272,10486345513.02525,13283543594.056631
2021-03-16,13206999530.403141,13149936664.979267,10653215725.13643,13545962638.461376,13150786419.818932,10483282490.786568,13231286795.626577
2021-03-17,13210797555.892637,13121470679.236868,10657015212.56092,13577715360.593075,13206118321.470076,10485953720.373243,13300700869.077656
2021-03-18,13386114936.488693,13334082508.731268,10688093749.884262,13744003440.902876,13390106331.949947,10491354643.556376,13467227361.928793
2021-03-19,13402884790.607399,13363389135.741667,10686992709.631275,13729231057.026978,13446674848.088045,10495859683.19703,13389963554.807962
2021-03-22,13416186835.867462,13357854643.916866,10678074825.314793,13698055955.305676,13311624024.642965,10493577677.816534,13394224838.800114
2021-03-23,13272922753.907633,13256635524.923267,10645997198.142847,13566161920.248476,13246098636.712038,10491012439.192526,13271096159.237453
2021-03-24,12924454317.79099,13108865751.496067,10593214182.89899,13364245918.396877,13121549137.770708,10478428436.370724,13028427249.789738
2021-03-25,12866829209.848406,13199243990.575268,10578747147.342459,13402385854.964874,13171702857.925762,10476442873.00019,13042893187.552565
2021-03-26,12774625490.39399,13238331381.360067,10575384332.113659,13417772567.003876,13205392016.544544,10475169841.989117,13032912811.886742
2021-03-29,12917559096.539928,13347277761.843267,10597934181.759777,13526496331.953276,13369515025.61465,10481008481.652456,13183964115.503223
2021-03-30,13087390541.465994,13549127818.112867,10623405797.898117,13718467008.021675,13591771204.442503,10492249412.475988,13303728623.49313
2021-03-31,13041023935.053608,13684043628.680868,10634702116.637762,13859985315.364777,13636348623.586674,10492334865.939508,13360695262.125034
2021-04-01,13388395382.32265,14033643119.382465,10703278268.136219,14202673365.903875,14066175975.044497,10513299823.456535,13637230165.405102
2021-04-02,13569210771.845352,14117236930.508867,10723271796.922493,14287969563.945074,14253837566.09013,10522583116.660915,13730866274.179985
2021-04-05,13584627691.153849,14394716537.053667,10729844178.654507,14484322927.187473,14435656931.99534,10534457195.09658,13860947574.99299
2021-04-06,13549946787.625834,14466747110.889668,10716329121.394394,14543932335.035177,14490226214.35294,10533024803.50772,13904793944.491169
2021-04-07,13579036758.22667,14596155888.132067,10720750267.573017,14623014782.916775,14478138538.475557,10538782972.2248,13931931595.178022
2021-04-08,13538031860.174355,14448765671.414467,10724050105.68665,14534354603.570274,14429167272.183315,10541938149.21587,13847939444.911692
2021-04-09,13591437689.334448,14360846207.616068,10725102118.263422,14531483244.075172,14453840475.610794,10545119532.673388,13811718530.978415
2021-04-12,13742172852.489183,14704414641.520067,10744878788.501205,14777219511.693075,14791057662.483715,10561149643.044388,14044855620.970003
2021-04-13,13513206904.122908,14953150935.071268,10718068315.138906,14866301542.351574,14901070831.577461,10548776751.59784,13998654331.3709
2021-04-14,13554307426.419704,15217058507.438467,10748096582.67866,15077236481.374075,14959205666.950062,10551403686.58372,14083207176.899355
2021-04-15,13412809971.10919,15140128227.065666,10722717393.287037,14972963456.371075,14920797932.702362,10537606893.590084,13986543313.709
2021-04-16,13207391479.45665,15184568371.375265,10689437058.996391,15013926564.878475,14951789083.547752,10538188734.995825,13890776562.938044
2021-04-19,13358564824.873253,15669752945.312868,10738497489.70623,15433553310.279675,15236612331.94609,10560566271.247274,14136024670.591534
2021-04-20,13442751848.576963,15719478176.226469,10727667741.68404,15501469819.908377,15357124520.479176,10559719061.980022,14222371740.958788
2021-04-22,12919432396.558605,15105961010.914467,10595698577.429714,14841001069.221474,14772274753.70839,10513034241.21991,13768657134.84721
2021-04-23,13256355381.328098,15328059623.463266,10656170093.028938,15161093021.991875,15048756060.45642,10540045040.247358,14000897112.4194
2021-04-26,12942963425.961657,14832275228.377666,10572278321.094503,14687803009.342474,14654637668.725615,10532932633.31846,13633529576.675076
2021-04-27,12859845829.28013,14901361304.626467,10582582396.888315,14709742375.341974,14676109626.094967,10526445879.776129,13678160919.54023
2021-04-28,12858445266.756712,14968778732.727266,10596601258.013687,14810576271.751976,14666704921.810892,10532711046.026596,13788057190.916737
2021-04-29,12893123017.759966,14996924436.348068,10607049881.671175,14822179786.463573,14660334864.262032,10534131543.416634,13898402018.502945
2021-05-04,12779216324.846977,14994849251.179266,10574889764.136368,14872108152.169374,14826828928.95575,10543234810.77285,13929913092.234371
2021-05-05,12922153645.531319,15079890509.740065,10609711040.01491,15020586481.899576,14923957127.969723,10541867845.10534,14089486963.835155
2021-05-06,12782594249.216753,15005559193.448067,10594494123.278807,14943401868.467575,14738659703.720465,10541803126.796797,14023773479.114101
2021-05-07,12499957573.98862,14899571595.040068,10567883643.943583,14813703285.338076,14595709838.329218,10541212101.086489,13925539669.189795
2021-05-10,12901631250.064445,15175030813.036867,10655733650.056377,15061249672.719374,14909197646.557835,10542609156.42439,14124810765.349031
2021-05-11,12868592530.682941,15067772013.006466,10654114354.287037,15048948304.721275,14783259389.669928,10542505942.686869,14085113540.790579
2021-05-12,13132864659.64542,15229201432.035269,10710712699.896088,15266803737.960876,15021920326.154045,10543558151.022156,14231455004.205214
2021-05-13,12984511140.765076,15097602911.789267,10689570972.182667,15086411625.499874,14792295057.27579,10543031255.657902,14151836276.983461
2021-05-14,12933868624.537035,15273773218.488867,10697536843.260597,15221961201.115776,14792283568.479792,10542923531.322872,14200841042.893187
2021-05-17,12663278787.793373,14999961062.912868,10652232655.369041,14987911732.210274,14568794938.34285,10542024886.540125,14114942528.735632
2021-05-18,12629413225.770872,14865797451.927267,10659624106.165564,14959353663.079674,14521663742.990181,10541964406.91082,14047434819.17578
2021-05-19,12679707774.376223,14935596816.984467,10682950013.19977,15050441007.701675,14625759149.222696,10542774729.831455,14157443229.60471
2021-05-20,12739472413.993935,15509131972.335266,10746819506.156054,15559857194.978676,14910519451.56082,10544329620.441095,14333837959.069246
2021-05-21,12867104780.748674,15482447103.455267,10767375233.623621,15550835133.651075,15000415962.448605,10544110529.945051,14397869358.003925
2021-05-24,13143726085.826597,15562643511.547268,10817387068.20023,15665986005.827976,15129144341.329168,10544484767.964005,14555424726.661058
2021-05-25,13180695153.47869,15696791341.703669,10832617197.278158,15779413985.845375,15195786909.947748,10544728662.39915,14674292122.231567
2021-05-26,13201070552.504078,15707233061.28447,10840078332.947842,15820364766.480076,15182368156.831516,10544898364.343008,14765349032.800674
2021-05-27,13147885245.886648,15589054514.806469,10813462867.47832,15755326610.783276,15225227095.38604,10544229864.7935,14618110456.966637
2021-05-28,13332643318.643847,15774924545.217266,10885388099.146626,16020695345.578276,15459418801.105492,10546344775.023468,14807513316.512476
2021-05-31,13441492502.530575,15651392018.758865,10942774308.32267,16109455837.149174,15703813867.52508,10548276087.918684,14892626857.303055
2021-06-01,13417519736.943916,15653773166.567266,10904672479.264656,16189482041.652975,15716015366.750507,10547915798.101282,15001738155.312588
2021-06-02,13446989788.253328,15673388498.039268,10928512400.33006,16149801823.427475,15693672503.458778,10547783328.79782,15035379871.040089
2021-06-03,13716264275.683392,15912264408.973667,11008130303.850838,16340765575.167274,15901448238.06807,10550378860.44116,15298906644.238857
2021-06-04,13861959257.074451,16111504044.146467,11021075849.36793,16550925030.712376,16073330451.475075,10551147897.06766,15408466498.458086
2021-06-07,13817516932.64928,15971405591.721666,10963644873.154795,16404083110.191273,16017244276.214546,10549355851.315958,15237230165.405102
2021-06-08,13447468786.169733,15605763065.922867,10868254643.437435,15954877089.865774,15501634138.454937,10543195600.738094,14801009251.471827
2021-06-09,13506398620.388288,15702843430.836866,10898793870.302835,16091340945.413475,15618427667.822184,10544501102.159082,14947014297.729185
2021-06-10,13517110812.099457,15568187644.925266,10895070246.45626,15909215410.756474,15615467763.443537,10541292024.607786,14842500700.869078
2021-06-11,13766721514.361012,15941670890.790466,10971017031.361908,16322877715.456875,16045228833.42428,10545740987.975449,15158284272.497898
2021-06-14,14050452459.830992,16242345739.565266,11027655961.177956,16571756057.670675,16377081672.390236,10548848587.521338,15270199046.818054
2021-06-15,14244913592.035957,16424025387.264868,11033376873.685331,16606813654.499874,16501572527.810062,10551451520.487616,15333445472.385757
2021-06-16,14115095755.297813,16228493460.101667,10981696455.324509,16476775497.542675,16292745151.192074,10549068618.174212,15211886739.55705
2021-06-17,14272854897.031204,16225990164.085268,11031252817.748001,16533915394.382275,16247770606.491274,10552024942.190315,15250014017.381554
2021-06-18,14341995586.26182,16464783109.857666,11053323307.02392,16757942276.592476,16357293901.621893,10552527163.509024,15450182225.96019
2021-06-21,14136442081.937563,16357909336.045666,11015888718.762482,16738600839.661476,16252622127.339956,10550856674.278685,15392542753.013739
2021-06-22,14232214854.892279,16324907161.72807,11027974005.99655,16707433423.980276,16214363652.794075,10551528255.960686,15474852817.493692
2021-06-23,14108344015.242428,16246140609.191267,10998653463.32059,16544977903.598475,16085809022.76381,10549690013.957394,15440089711.241938
2021-06-24,13966959648.960382,16330020259.386469,10984612614.313845,16544710539.042274,16043652678.507425,10549331641.612762,15472049341.183067
2021-06-25,14153414288.481522,16675763777.413267,11037458260.959553,16797132666.686674,16408968392.356113,10552565223.355127,15588673955.705072
2021-06-28,14350000183.418543,16787847629.752066,11071845162.19138,16914639362.765276,16481584866.995165,10554725560.577576,15764620128.95991
2021-06-29,14406107918.703342,16931833228.140867,11084759684.600658,17050624378.139675,16629605230.939331,10555489194.208082,15812054948.135687
2021-06-30,14269511230.319866,17040745539.592869,11078702565.281921,17053498555.058678,16515380607.821976,10553308911.427645,15795346229.32436
2021-07-01,14488118677.373795,17291788155.913265,11138514539.650156,17245808741.427673,16742624548.65057,10555619434.590511,15891000841.042892
2021-07-02,14452495934.654549,17235014152.466866,11136463593.853106,17242008497.639076,16711564105.638254,10555832843.22049,15926773198.76647
2021-07-05,14234936856.72373,16919440658.257666,11073313662.227718,16993109431.313274,16471678943.75178,10550581411.719145,15824278104.850016
2021-07-06,13550158251.88423,16426099671.375265,10908168610.55299,16366596024.475277,15833543962.577042,10535717362.572697,15192486683.487524
2021-07-07,13694806808.921112,16860754216.414467,10998235655.02961,16744498502.167477,16191028255.968689,10539283082.843754,15571068124.474348
2021-07-08,13574229413.87059,16728140750.027266,10996019865.446583,16621644832.068674,15944906912.93177,10536219832.56922,15415531258.760864
2021-07-09,13158199852.99796,16415691513.723667,10912212662.959553,16325691954.766474,15576506182.554146,10527689317.834166,15106700308.382395
2021-07-12,12696746562.455873,16019814404.405668,10836109843.301468,15980771044.211674,15096479265.034748,10520136090.842876,14536585365.853659
2021-07-13,12796018089.207056,15767884743.486467,10864518035.749054,15844079641.611877,15065884586.073252,10522248436.568876,14550490608.354359
2021-07-14,12655108929.937721,15667739028.992067,10836468342.510704,15721240741.512674,14974513783.514643,10519340421.387594,14352789458.929073
2021-07-15,12895436832.608849,15733701318.836866,10896337275.992281,15805925589.247675,15121681706.235996,10521149084.970114,14509896271.376509
2021-07-16,12952695854.82461,16072960971.086067,10904030641.846533,16100984562.358675,15317522710.218195,10527131601.707222,14570339220.633585
2021-07-19,12364904725.637995,15541934446.978466,10778494783.147518,15579038544.572277,14786227692.045351,10513295799.013483,13944603308.102045
2021-07-20,12763592189.354244,15943167872.212866,10872616201.368322,15885595506.399675,15102444701.340147,10521542996.082788,14278553406.223717
2021-07-21,12636816880.358408,15847701734.548866,10854957131.035881,15791009231.300875,15010051497.6646,10520246695.114922,14250518643.117464
2021-07-22,12879634107.529068,16105441754.400066,10907783107.232105,16166712456.400274,15365548806.473999,10532304941.661629,14507092795.065884
2021-07-23,12749510283.697067,15675526910.421268,10845417424.330292,15856122969.543875,15148806760.332142,10519066395.019024,14228539388.842163
2021-07-26,12844730000.672716,15770078853.211668,10879196273.479034,16062286157.679075,15290831421.026634,10527168745.86218,14272049341.18307
2021-07-27,12854823056.379889,15924650681.259268,10917016201.254543,16171997670.293674,15375035653.984743,10535395686.2705,14319372021.30642
2021-07-28,12886883821.119198,15987982031.610868,10906006961.292027,16187903382.979076,15408238431.896553,10533894200.385586,14320941968.04037
2021-07-29,12989055692.98026,16183138128.037666,10960002881.897709,16418583908.200275,15584390234.446602,10545356777.32253,14506307821.698904
2021-07-30,13069353032.71605,16577559577.891668,11012655870.836332,16750560086.526674,15788473785.215298,10564892346.312937,14690776562.938042
2021-08-02,13124072272.018995,16629797601.503267,11026557892.83514,16788936825.999474,15862949938.073532,10570500424.75549,14737538547.79927
2021-08-03,13255819848.209513,17040823573.177668,11067976357.088867,17110996103.894474,16252361578.266941,10589480238.2472,14941855901.317635
2021-08-04,13396092645.06268,16987789217.751268,11069398157.521942,17118551557.925476,16253461827.73599,10586964887.255009,14967647883.375385
2021-08-05,13477927764.006025,17024601246.271267,11083760408.154676,17193075416.191475,16335183128.751617,10590120337.171057,15088870199.046818
2021-08-06,13487865362.8277,16896178225.218868,11071525557.50935,17135402760.228676,16267682343.464092,10586379061.914192,15042893187.552567
2021-08-09,13701758201.906885,17243200250.341667,11159962825.061361,17453164337.938675,16460677701.654655,10608984760.540125,15249341183.067001
2021-08-10,13739264124.560934,17162763853.128466,11177396190.898827,17439365883.552876,16602191050.10244,10608572208.82556,15278160919.540232
2021-08-11,13817337343.4557,17030534002.598467,11168831594.308516,17296442417.909874,16501051737.523462,10589400064.171535,15226128399.215027
2021-08-12,13860622722.44448,16912914628.38407,11148766009.043808,17202786564.760277,16451190333.4475,10578838904.54231,15172974488.365574
2021-08-13,13923415175.077946,16913690318.407667,11174223700.418932,17253721420.264877,16538972613.451153,10581826957.714418,15217830109.335575
2021-08-16,14110419598.673397,17087310214.692469,11260379692.868546,17376485734.791073,16689951874.06042,10592861211.707424,15373815531.25876
2021-08-17,14018609376.691832,17048099363.810068,11246135111.681772,17317545723.480675,16671358681.818312,10591144548.378456,15285562097.00028
2021-08-18,14155233312.787642,17093894045.885267,11267019666.537554,17394444892.328674,16627710816.032927,10597858521.957258,15261452200.728905
2021-08-19,14276395870.636242,17433229087.358864,11310655928.225195,17665376085.547672,16817666801.32705,10623053031.93954,15417437622.652088
2021-08-20,13853543208.29128,16980349711.469667,11222858114.398264,17073156718.541275,16108616148.14002,10566649963.650543,14908102046.537708
2021-08-23,13576289882.078768,16482754454.295267,11162201176.58512,16543068872.554276,15799827633.107718,10509322710.12431,14565292963.274458
2021-08-24,13465236732.541986,16477370733.948467,11151029584.885021,16578866113.859074,15882963871.039267,10519788815.411892,14563947294.64536
2021-08-25,13627825755.882082,16720886695.812067,11204784726.69107,16832918457.037674,15995558829.734875,10544236448.68116,14685169610.316793
2021-08-26,13585150632.60492,16577313458.844067,11205958614.54882,16724199957.129875,15731926106.418228,10530848020.72971,14590636389.12251
2021-08-27,13776830391.24134,16878056609.261267,11252170318.677956,17011213490.185873,15938514423.427885,10564560020.597916,14726100364.451921
2021-08-30,14038946613.726843,16902570774.951267,11290720831.389294,17076100276.118874,16103605610.874014,10563383464.067007,14893636108.774881
2021-08-31,14216764054.592833,17043574259.779266,11299867780.618238,17229470039.290478,16146282135.68298,10583513448.33083,14930978413.232407
2021-09-01,14255516037.000473,16942300429.573267,11293542264.96061,17155141971.185076,16098146843.176949,10570469163.0041,14966638631.90356
2021-09-06,14305452042.02757,16922826052.482866,11298101939.756058,17242779970.351074,16306170291.221281,10581737729.59088,15098289879.45052
2021-09-07,14172343297.29988,16737946051.183268,11260782988.201042,16973148394.563076,16221386378.774166,10543881931.36373,15047939444.911692
2021-09-08,14080829992.19603,16699578495.513668,11284807146.650951,16905287721.847876,16175623433.772987,10537895161.793964,14954976170.451359
2021-09-09,14156855906.022964,16748465321.639267,11320956999.492924,16995874860.499273,16171994650.744987,10552640201.956972,15071264367.816093
2021-09-10,14180043143.825705,16706619699.622467,11308968484.043798,16935792112.949274,16168951561.475554,10543306265.468544,15086178861.788618
2021-09-13,13937149301.870405,16593060472.34727,11284251777.609877,16867990051.428474,16064358738.973988,10544660235.297464,15042668909.447716
2021-09-14,13859873695.630903,16684903918.324467,11277791883.809908,16957421172.522875,15966710427.74821,10557591255.488531,15023268853.37819
2021-09-15,13940166790.771244,16983770645.441267,11334384942.719002,17257434313.968475,16060784703.330782,10611330149.74938,15092010092.514719
2021-09-16,14014706285.944035,16981637457.371267,11348753105.108194,17348770511.745876,15952113435.859999,10620980728.641888,15092458648.724417
2021-09-17,14061565938.966345,16891906743.250467,11373885669.481918,17280645963.81488,15920486139.685812,10609130041.026936,15168376787.216148
2021-09-20,14106380762.561201,16901531351.332066,11355105193.345608,17195700571.778275,16045051795.53548,10592267495.701645,15144154751.892347
2021-09-21,14191980004.021048,16766090736.949268,11353136288.065893,17133894123.074076,15943595243.035194,10586293787.618246,15024838800.112139
2021-09-22,14535609818.160578,16991051625.015266,11414512637.508022,17335067162.967873,16104477047.284925,10612789609.222744,15146397532.940847
2021-09-23,14500258504.851809,16936917386.647268,11392217994.108849,17228671420.257675,16075343688.179434,10602203178.990206,15169722455.845247
2021-09-24,14478887265.893244,16768344906.924866,11355232296.71056,17094562129.956074,16036180391.084684,10578433780.542292,15151892346.509672
2021-09-27,13975719576.696632,16259528573.927267,11209585620.928522,16633608275.157875,15760949553.039448,10500203239.42936,14858312307.261003
2021-09-28,14369248981.451862,16487334601.947266,11279390737.08226,16926673175.198675,15999391216.134989,10548956771.54746,15018895430.333612
2021-09-29,14278961123.625383,16584046873.188068,11278627505.018513,16992955980.832478,15924720860.226341,10570276169.391684,15017774039.809364
2021-09-30,14273226655.153418,16678156924.804867,11301834908.731653,17085525428.904675,15990783200.799091,10596112769.578484,15049733669.750488
2021-10-01,14156230304.223265,16538211407.362467,11265222159.97872,16988902566.662876,16036053188.017828,10586776447.95171,14969329969.161762
2021-10-04,14150514711.402903,16609341699.617666,11267884729.47294,17042363764.703274,15996310351.114645,10612036403.142292,15021474628.539389
2021-10-05,14365746722.74926,16732783058.237669,11329949744.897812,17202416787.934875,16138911691.580734,10632930267.267944,15190692458.648726
2021-10-06,14466830052.056152,16798837472.653667,11344031595.1291,17317621546.79267,16166586568.88743,10654406151.3498,15282534342.584805
2021-10-07,14529520799.21519,16866149263.559668,11366667104.245659,17355233349.957474,16184912339.693312,10664552099.778889,15318082422.203531
2021-10-08,14542000140.921225,17014376251.185266,11390430086.089409,17601631131.326477,16316457043.329964,10717566072.630089,15393664143.537989
2021-10-11,14746074224.557657,17301420753.315266,11449575694.069004,17830762510.175278,16604237006.644945,10770390490.763262,15633193159.517801
2021-10-12,14782612468.002522,17294555590.554466,11448786074.150858,17878597154.481873,16668586214.21979,10782104761.527864,15641155032.239977
2021-10-13,14698284758.02946,17280735501.075264,11430097115.075645,17872685782.730675,16696514542.85472,10777267849.13544,15608746846.089151
2021-10-14,14767295615.095005,17333258607.090267,11435054957.62407,17936281943.84587,16802010345.540081,10778979078.690483,15608074011.7746
2021-10-15,14757446026.510881,17240467556.610264,11426440461.30586,17878997921.647877,16752424006.943817,10763615274.140202,15617605831.230728
2021-10-18,14752039579.619339,17387197281.998264,11438466037.591473,18035335975.564274,16873151326.239653,10804177282.3734,15649341183.067003
2021-10-19,14792699677.87145,17370719768.862667,11436939969.947437,17978478929.60888,16848907771.5125,10789479639.440536,15647098402.018501
2021-10-20,14741693490.437162,17465868715.659466,11432448487.637493,18029047545.002674,16900079515.33735,10802192871.70044,15629941126.997475
2021-10-21,14714387425.537275,17281991543.049465,11404860983.249037,17949285374.752277,16806625426.683117,10779045077.371635,15528679562.657694
2021-10-22,14886133167.338232,17394106750.479263,11426757620.989023,18124533493.116074,16958192002.279654,10806769991.8955,15578805719.091673
2021-10-25,14909307861.738266,17318669442.989265,11390592048.688686,18067920612.347275,16870625057.53816,10799140807.859049,15535744322.960472
2021-10-26,15067442405.415636,17263657023.174866,11406334137.990095,18109610170.276875,16846224173.801064,10796502344.950214,15605606952.621252
2021-10-27,15455604832.64448,17750794386.244267,11512787379.539986,18653704366.825275,17251737368.975136,10912404348.691715,15957611438.183348
2021-10-28,15643505653.194635,17919196329.559265,11562953904.880964,18888277739.37108,17327777993.580887,10942572209.33398,16125707877.768435
2021-10-29,15660954612.667816,17887913493.647667,11549947274.088375,18937414638.864674,17413844046.45444,10943269088.94467,16195906924.586487
2021-11-01,15778029741.043648,17678905922.467266,11534786602.250336,18725276298.89248,17260314674.082817,10866168133.270777,16136473226.801233
2021-11-02,16047373290.469995,17852093280.877663,11589423207.891544,19023440071.695675,17410629571.55743,10909082061.386583,16287748808.522568
2021-11-03,15715330415.237652,17747359092.952663,11535243894.863628,18784446643.189877,17192158184.427353,10861729374.702728,16196243341.743761
2021-11-04,15858749698.344616,17846012991.770664,11571492891.123568,18842690558.106274,17276764345.40635,10870316617.416204,16241547518.923466
2021-11-05,16001189674.681295,17881989177.266068,11608074164.367008,18951535901.305077,17384572685.922806,10902254389.416492,16333165124.754696
2021-11-08,16256937388.802336,18111760291.127266,11721906375.498322,19147012238.435272,17469583092.659405,10949329004.152954,16457190916.736752
2021-11-09,16396994368.05207,17958931353.222267,11709798378.068352,19107793659.498875,17417963820.322617,10930414764.57279,16389122511.914776
2021-11-10,16570557830.31019,17922849659.595665,11737380376.829714,19239029181.805077,17434944815.01783,10930720780.786856,16428595458.368376
2021-11-11,16669401529.850897,18031947297.430668,11718650742.758167,19352486880.901276,17449952897.761448,10930772162.055534,16398654331.3709
2021-11-12,16882705763.57263,18267907882.370262,11776062256.352726,19623143757.681877,17477334987.25415,10966492828.60222,16522231567.143257
2021-11-15,16865507606.482567,18480856158.464066,11836710061.764446,19697181040.172874,17554085926.452366,10992986649.665668,16558116063.91926
2021-11-16,16775240830.261848,18293594963.39366,11778065408.00697,19539285904.677277,17384033519.345154,10969227836.316366,16444631342.865152
2021-11-17,16809373574.716444,18363729205.553665,11807726024.993687,19592599103.48388,17466432950.689533,10976386402.531109,16550042052.144657
2021-11-18,17060994477.505445,18354615681.181267,11872366943.592505,19527905291.709274,17397390072.225605,10939755646.848948,16482534342.584805
2021-11-19,16522705901.191813,18256722638.464066,11774786245.401234,19299178953.047276,17152261476.402672,10878669013.2412,16286515278.945892
2021-11-22,16109357579.429249,18194941770.937263,11702788813.388762,19004694189.806274,16999372009.25737,10831877797.278015,16229324362.209139
2021-11-23,16218360219.57478,18572825910.856865,11860442997.382626,19320594827.645676,17222976048.36667,10935393752.662737,16413008130.0813
2021-11-24,16501099319.55796,18826549199.31807,11930211523.866241,19639308422.932877,17450183451.507473,10975143463.57352,16696047098.402018
2021-11-25,16788882949.935066,19076678638.390465,12013347690.229176,19946175051.273876,17615428652.308872,11027841656.853992,16829941126.997477
2021-11-26,16731661577.52361,19203194034.027267,11963861449.547241,19957032855.029472,17766663283.738873,11031587147.26756,16742696944.210821
2021-11-29,16660581944.886076,19314826214.373264,11990749657.951221,19937155273.719677,17862481158.45277,11056687390.527128,16650855060.27474
2021-11-30,16643767903.361515,19199669374.175266,12036226323.654919,19893233912.123474,17934010402.12057,11069868561.670376,16579086066.722736
2021-12-01,16614669690.605013,19199705465.179466,12034709504.49311,19954526273.491272,17990835991.60752,11085833776.226856,16654779927.109617
2021-12-02,16676927509.379145,19283207319.533264,11991897259.901379,20083719684.40188,18036645548.485973,11088742113.960602,16619568264.648163
2021-12-03,16106518186.144983,18921615654.821266,11816819964.509893,19625174442.123276,17580828658.394672,11003999379.274769,16185253714.606112
2021-12-06,15786972142.082579,18732040323.56807,11746072438.352232,19345962118.882477,17253374709.19677,10960911284.03774,15851752172.69414
2021-12-07,16316231452.673227,19144347478.776268,11867684868.898563,19902168808.26647,17763343124.26182,11055217911.6142,16223941687.692738
2021-12-08,16393092359.809443,19177450899.370865,11879080055.248344,19944124856.486275,17815664558.20167,11054699162.710136,16292346509.671991
2021-12-09,16581987553.899574,19415614856.141266,11986165950.092348,20263539455.146675,18043469856.77227,11128190798.337704,16461788617.886179
2021-12-10,16573405683.590225,19277224332.602066,11961667428.300076,20086492034.238075,17770405003.57857,11091281374.448574,16411998878.609474
2021-12-13,16850878818.658447,19473655489.480465,12020324041.013798,20348544020.778473,17917284093.27537,11136379501.10208,16554079058.031961
2021-12-14,17046108888.68566,19360538884.702866,12001518970.350275,20293199260.224277,17691219194.91677,11095144563.219654,16551948416.035885
2021-12-15,17133097085.548521,19273917366.519264,11976519201.685791,20388339403.886875,17606459748.20277,11089490792.192236,16546117185.309784
2021-12-16,17380690381.666355,19395097454.990868,11997015021.51735,20575733713.881275,17706431668.58047,11119271947.58257,16558564620.12896
2021-12-17,17420160644.26373,19344611708.033066,12018565362.208511,20603947974.003273,17815358031.85992,11123014826.120913,16594224838.800112
2021-12-20,17296035787.378357,19514522808.364063,12040078102.984634,20569271269.513474,17713841218.31837,11115790320.561829,16566638631.903559
2021-12-21,17541647841.36711,19647949786.783268,12049068185.455547,20808338246.542072,17618071576.44007,11153949005.191393,16582450238.295488
2021-12-22,17668791195.04385,19814347617.043266,12047886918.376009,20997493701.342678,17599416172.61297,11177494617.490948,16570451359.686012
2021-12-23,17371143843.456253,19740560092.271267,11998385839.86285,20844263826.801075,17439146167.06297,11147835978.25019,16338211382.113821
2021-12-24,17544863315.664948,19871972388.753662,12039618025.36811,20969780475.217278,17570920091.13967,11166724923.124226,16563274460.33081
